Guest_ID,Guest_Name,Hotel_Name,City,Room_Type,Nights_Stayed,Room_Rate,Food_Bill,Rating,Booking_Source,CheckIn_Date,Total_Bill
2537,Neha Joshi,City Palace,Hyderabad,Suite,4,4322,6219.0,3.5,Agoda,2025-04-07,23507.0
2538,Vikas Kulkarni,Grand Stay,Pune,Executive,3,10378,2363.0,4.2,Booking.com,2025-04-15,33497.0
2539,Pooja Verma,Ocean View,Hyderabad,Suite,1,2948,1856.0,3.2,MakeMyTrip,2025-01-24,4804.0
2540,Vikas Singh,Elite Suites,Hyderabad,Executive,4,10179,7540.0,4.5,MakeMyTrip,2025-07-19,48256.0
2541,Karan Joshi,Elite Suites,Chennai,Deluxe,7,6359,3152.0,2.7,Goibibo,2025-02-04,47665.0
2542,Anjali Singh,Comfort Hub,Mumbai,Deluxe,5,7660,1896.0,4.5,Goibibo,2025-01-02,40196.0
2543,Priya Joshi,City Palace,Pune,Standard,6,9254,5759.0,4.0,Booking.com,2025-10-16,61283.0
2544,Neha Singh,Grand Stay,Mumbai,Suite,2,10401,1718.0,3.9,Goibibo,2025-11-28,22520.0
2545,Rohan Rao,Grand Stay,Delhi,Standard,7,4093,,3.6,Goibibo,2025-12-08,30429.0
2546,Rohan Singh,Comfort Hub,Hyderabad,Deluxe,6,3563,,3.2,MakeMyTrip,2025-05-18,26170.0
2547,Anjali Sharma,Elite Suites,Delhi,Suite,3,10217,3057.0,3.7,Booking.com,2025-12-03,33708.0
2548,Neha Kulkarni,Royal Inn,Bangalore,Standard,3,2174,4827.0,3.6,Goibibo,2025-03-03,11349.0
2549,Priya Patil,City Palace,Hyderabad,Standard,6,3334,5190.0,4.0,Booking.com,2025-10-26,25194.0
2550,Neha Singh,Comfort Hub,Mumbai,Standard,7,2321,7112.0,3.2,Agoda,2025-07-16,23359.0
2551,Vikas Gupta,City Palace,Hyderabad,Standard,6,7698,6997.0,2.7,MakeMyTrip,2025-02-28,53185.0
2552,Pooja Verma,Elite Suites,Bangalore,Standard,4,7604,2713.0,2.9,MakeMyTrip,2025-09-22,33129.0
2553,Pooja Sharma,Elite Suites,Chennai,Suite,1,8742,3828.0,4.2,MakeMyTrip,2025-11-29,12570.0
2554,Priya Rao,Royal Inn,Delhi,Standard,5,9436,4747.0,2.6,Walk-in,2025-07-07,51927.0
2555,Vikas Gupta,Royal Inn,Delhi,Suite,4,10524,1094.0,4.6,Booking.com,2025-03-04,43190.0
2556,Pooja Sharma,Grand Stay,Mumbai,Standard,2,7674,45.0,4.2,Agoda,2025-11-04,15393.0
2557,Rahul Rao,City Palace,Hyderabad,Deluxe,6,7002,5166.0,4.4,Goibibo,2025-10-06,47178.0
2558,Rohan Joshi,City Palace,Mumbai,Deluxe,2,2910,7758.0,4.6,Agoda,2025-01-30,13578.0
2559,Sneha Verma,Elite Suites,Chennai,Standard,2,2949,1445.0,2.8,Booking.com,2025-06-20,7343.0
2560,Anjali Rao,Grand Stay,Hyderabad,Executive,4,7425,2196.0,4.6,MakeMyTrip,2025-01-21,31896.0
2561,Pooja Verma,Comfort Hub,Hyderabad,Deluxe,5,4514,7053.0,3.8,Walk-in,2025-10-26,29623.0
2562,Rohan Gupta,City Palace,Mumbai,Suite,7,9701,3201.0,4.7,Booking.com,2025-07-20,71108.0
2563,Priya Sharma,Grand Stay,Mumbai,Standard,3,2100,455.0,4.7,Booking.com,2025-05-15,6755.0
2564,Anjali Verma,Grand Stay,Bangalore,Suite,1,6646,1662.0,2.6,Goibibo,2025-09-29,8308.0
2565,Vikas Gupta,Elite Suites,Chennai,Executive,3,8945,2924.0,3.5,Agoda,2025-01-23,29759.0
2566,Priya Gupta,Grand Stay,Bangalore,Standard,5,4400,7798.0,3.8,Agoda,2025-03-28,29798.0
2567,Sneha Gupta,Royal Inn,Delhi,Deluxe,3,7801,965.0,,Goibibo,2025-01-31,24368.0
2568,Amit Kulkarni,Royal Inn,Hyderabad,Suite,6,4343,6116.0,3.2,Walk-in,2025-05-01,32174.0
2569,Priya Gupta,Ocean View,Mumbai,Deluxe,6,2352,4964.0,3.1,MakeMyTrip,2025-03-10,19076.0
2570,Anjali Patil,Elite Suites,Hyderabad,Deluxe,4,4955,1528.0,3.5,MakeMyTrip,2025-05-14,21348.0
2571,Amit Rao,Comfort Hub,Hyderabad,Standard,2,3018,2976.0,3.8,Walk-in,2025-11-11,9012.0
2572,Vikas Gupta,Ocean View,Pune,Suite,5,3179,3071.0,4.9,Goibibo,2025-05-26,18966.0
2573,Vikas Gupta,Royal Inn,Delhi,Executive,5,7193,5096.0,4.4,Booking.com,2025-11-29,41061.0
2574,Vikas Patil,Ocean View,Pune,Deluxe,3,5536,4869.0,3.6,Agoda,2025-09-20,21477.0
2575,Sneha Gupta,Elite Suites,Hyderabad,Standard,4,4502,6387.0,2.6,Booking.com,2025-10-20,24395.0
2576,Pooja Kulkarni,Elite Suites,Mumbai,Standard,3,5819,2521.0,2.9,Agoda,2025-03-27,19978.0
2577,Priya Patil,Grand Stay,Hyderabad,Executive,3,8855,6525.0,3.6,Booking.com,2025-01-16,33090.0
2578,Rohan Joshi,City Palace,Delhi,Standard,5,2979,1126.0,4.5,Goibibo,2025-08-04,16021.0
2579,Rohan Patil,Grand Stay,Pune,Deluxe,3,2976,6632.0,3.5,,2025-04-26,15560.0
2580,Rahul Verma,Elite Suites,Mumbai,Standard,2,11563,5156.0,3.8,Walk-in,2025-04-28,28282.0
2581,Sneha Singh,Royal Inn,Hyderabad,Suite,3,4280,5773.0,4.7,Booking.com,2025-09-27,18613.0
2582,Priya Rao,Comfort Hub,Chennai,Suite,2,7897,7716.0,4.8,Booking.com,2025-12-09,23510.0
2583,Vikas Kulkarni,Royal Inn,Delhi,Deluxe,5,2107,5639.0,3.0,Walk-in,2025-06-11,16174.0
2584,Neha Patil,Grand Stay,Delhi,Suite,4,11164,7910.0,2.6,Walk-in,2025-07-07,52566.0
2585,Rahul Sharma,Comfort Hub,Chennai,Executive,6,3626,3404.0,3.3,Goibibo,2025-04-14,25160.0
2586,Neha Joshi,Elite Suites,Hyderabad,Standard,2,10895,4492.0,4.2,Goibibo,2025-05-21,26282.0
2587,Neha Sharma,Royal Inn,Delhi,Deluxe,4,8229,2343.0,4.9,Booking.com,2025-06-16,35259.0
2588,Rahul Sharma,Elite Suites,Mumbai,Executive,4,8877,106.0,2.7,Goibibo,2025-10-27,35614.0
2589,Karan Gupta,Comfort Hub,Hyderabad,Standard,2,2874,7003.0,2.6,Goibibo,2025-01-28,12751.0
2590,Sneha Joshi,Comfort Hub,Hyderabad,Executive,5,7543,5049.0,4.7,Booking.com,2025-09-29,42764.0
2591,Vikas Sharma,Royal Inn,Pune,Deluxe,1,5809,2577.0,4.4,Walk-in,2025-02-19,8386.0
2592,Priya Sharma,Elite Suites,Delhi,Deluxe,4,4107,5944.0,5.0,Booking.com,2025-06-05,22372.0
2593,Amit Gupta,Ocean View,Delhi,Executive,4,11465,3154.0,3.5,MakeMyTrip,2025-11-20,49014.0
2594,Rohan Joshi,Elite Suites,Chennai,Standard,5,2559,5029.0,3.5,Booking.com,2025-12-14,17824.0
2595,Anjali Kulkarni,Comfort Hub,Pune,Suite,5,10308,4383.0,2.9,MakeMyTrip,2025-05-01,55923.0
2596,Anjali Joshi,Elite Suites,Pune,Suite,3,6969,4053.0,2.8,Booking.com,2025-05-20,24960.0
2597,Priya Rao,Grand Stay,Delhi,Executive,5,5046,4801.0,3.9,MakeMyTrip,2025-01-16,30031.0
2598,Amit Kulkarni,Ocean View,Hyderabad,Deluxe,4,2043,6139.0,3.4,MakeMyTrip,2025-11-05,14311.0
2599,Rahul Verma,City Palace,Pune,Standard,2,2508,5580.0,2.7,Booking.com,2025-02-18,10596.0
2600,Rohan Gupta,Grand Stay,Chennai,Standard,1,8107,214.0,4.7,Goibibo,2025-06-13,8321.0
2601,Pooja Sharma,City Palace,Pune,Deluxe,7,5439,5400.0,3.0,Agoda,2025-03-03,43473.0
2602,Pooja Joshi,Royal Inn,Chennai,Suite,3,5928,6875.0,4.4,Goibibo,2025-12-06,24659.0
2603,Pooja Joshi,City Palace,Pune,Standard,7,7411,,3.2,MakeMyTrip,2025-06-03,57950.0
2604,Anjali Verma,Elite Suites,Chennai,Executive,2,2916,5578.0,4.5,Booking.com,2025-11-08,11410.0
2605,Karan Kulkarni,City Palace,Pune,Suite,1,2798,5920.0,2.8,Booking.com,2025-12-12,8718.0
2606,Neha Singh,Comfort Hub,Pune,Executive,1,6971,4439.0,4.4,Booking.com,2025-05-30,11410.0
2607,Vikas Verma,Grand Stay,Mumbai,Suite,1,3760,4289.0,2.7,Booking.com,2025-03-14,8049.0
2608,Priya Singh,Grand Stay,Chennai,Deluxe,6,5275,4253.0,3.6,Agoda,2025-03-10,35903.0
2609,Priya Patil,City Palace,Chennai,Executive,2,2818,464.0,4.3,Walk-in,2025-06-26,6100.0
2610,Sneha Patil,Grand Stay,Chennai,Executive,3,7040,6247.0,2.9,MakeMyTrip,2025-12-20,27367.0
2611,Anjali Joshi,Comfort Hub,Bangalore,Deluxe,3,5065,6177.0,3.2,Agoda,2025-01-02,21372.0
2612,Amit Verma,Grand Stay,Pune,Executive,1,5259,7269.0,4.7,Goibibo,2025-11-05,12528.0
2613,Rahul Sharma,City Palace,Chennai,Suite,2,2906,6782.0,4.7,Walk-in,2025-04-29,12594.0
2614,Pooja Rao,Ocean View,Delhi,Standard,6,2602,5845.0,2.6,Walk-in,2025-01-07,21457.0
2615,Neha Kulkarni,Ocean View,Bangalore,Standard,1,6295,2372.0,2.9,Booking.com,2025-09-12,8667.0
2616,Pooja Kulkarni,Royal Inn,Mumbai,Deluxe,5,11983,7975.0,2.8,Agoda,2025-03-16,67890.0
2617,Vikas Rao,Grand Stay,Chennai,Suite,7,5527,6834.0,2.9,Goibibo,2025-12-17,45523.0
2618,Sneha Rao,City Palace,Chennai,Executive,3,6543,,4.9,Booking.com,2025-07-14,20220.0
2619,Amit Gupta,Grand Stay,Bangalore,Executive,7,3811,2188.0,3.9,Booking.com,2025-07-06,28865.0
2620,Amit Rao,Elite Suites,Pune,Standard,4,11032,6617.0,3.7,MakeMyTrip,2025-01-03,50745.0
2621,Anjali Singh,Comfort Hub,Delhi,Executive,1,9963,5150.0,5.0,Walk-in,2025-07-03,15113.0
2622,Priya Verma,Grand Stay,Mumbai,Standard,5,7249,883.0,3.9,Goibibo,2025-12-01,37128.0
2623,Anjali Singh,Grand Stay,Chennai,Deluxe,3,6615,4158.0,4.2,Walk-in,2025-09-30,24003.0
2624,Vikas Singh,Ocean View,Pune,Executive,7,11228,7727.0,3.3,Agoda,2025-02-21,86323.0
2625,Karan Gupta,Comfort Hub,Delhi,Suite,6,10916,5206.0,3.5,MakeMyTrip,2025-09-20,70702.0
2626,Anjali Kulkarni,City Palace,Delhi,Executive,2,8766,303.0,4.0,Booking.com,2025-05-13,17835.0
2627,Vikas Kulkarni,Grand Stay,Mumbai,Standard,3,11179,5180.0,2.7,MakeMyTrip,2025-08-13,38717.0
2628,Anjali Sharma,Ocean View,Hyderabad,Deluxe,7,2802,,3.1,Booking.com,2025-11-06,24105.0
2629,Priya Singh,Royal Inn,Delhi,Standard,2,4582,333.0,3.0,MakeMyTrip,2025-03-02,9497.0
2630,Pooja Joshi,Comfort Hub,Hyderabad,Executive,7,8445,2833.0,2.5,Booking.com,2025-12-31,61948.0
2631,Sneha Kulkarni,Ocean View,Delhi,Standard,2,5837,4506.0,3.8,Walk-in,2025-01-16,16180.0
2632,Amit Gupta,Ocean View,Mumbai,Standard,6,10718,2331.0,3.9,Walk-in,2025-08-17,66639.0
2633,Amit Rao,Ocean View,Bangalore,Deluxe,6,3665,4561.0,3.5,Walk-in,2025-07-14,26551.0
2634,Sneha Rao,Grand Stay,Mumbai,Suite,1,11330,79.0,3.2,Walk-in,2025-09-08,11409.0
2635,Anjali Joshi,Grand Stay,Mumbai,Executive,1,10651,3763.0,4.1,MakeMyTrip,2025-10-30,14414.0
2636,Rahul Singh,Royal Inn,Bangalore,Deluxe,3,8975,2831.0,2.8,Booking.com,2025-02-17,29756.0
2637,Rahul Kulkarni,Elite Suites,Bangalore,Suite,6,4552,5196.0,3.8,Walk-in,2025-08-23,32508.0
2638,Anjali Gupta,Elite Suites,Pune,Standard,5,9475,1977.0,4.4,,2025-05-01,49352.0
2639,Karan Singh,Elite Suites,Delhi,Suite,7,4808,732.0,2.9,Booking.com,2025-11-16,34388.0
2640,Neha Joshi,Comfort Hub,Pune,Standard,7,7633,3976.0,4.4,MakeMyTrip,2025-02-19,57407.0
2641,Neha Rao,Comfort Hub,Bangalore,Standard,7,8096,,4.4,Walk-in,2025-02-10,58489.0
2642,Vikas Singh,Royal Inn,Hyderabad,Deluxe,3,10823,5659.0,2.6,Agoda,2025-01-22,38128.0
2643,Rohan Verma,Comfort Hub,Hyderabad,Standard,7,4456,1384.0,2.5,MakeMyTrip,2025-07-01,32576.0
2644,Rahul Kulkarni,Elite Suites,Mumbai,Deluxe,4,11173,2124.0,4.9,,2025-01-05,46816.0
2645,Rohan Gupta,Elite Suites,Chennai,Suite,2,7423,6652.0,3.0,Goibibo,2025-05-25,21498.0
2646,Karan Joshi,Ocean View,Mumbai,Suite,7,6317,5283.0,4.6,Booking.com,2025-12-23,49502.0
2647,Sneha Singh,Comfort Hub,Mumbai,Standard,2,3556,7176.0,3.9,Walk-in,2025-03-19,14288.0
2648,Neha Sharma,Grand Stay,Chennai,Deluxe,1,4205,1198.0,3.2,Goibibo,2025-08-19,5403.0
2649,Rohan Verma,Grand Stay,Delhi,Standard,7,5955,6605.0,2.8,MakeMyTrip,2025-10-24,48290.0
2650,Karan Patil,Ocean View,Bangalore,Deluxe,5,11113,7474.0,,MakeMyTrip,2025-12-14,63039.0
2651,Amit Patil,Ocean View,Hyderabad,Deluxe,6,8805,5707.0,3.5,Goibibo,2025-07-28,58537.0
2652,Pooja Patil,Ocean View,Mumbai,Deluxe,6,2404,2292.0,4.2,Goibibo,2025-06-12,16716.0
2653,Pooja Sharma,Grand Stay,Chennai,Suite,1,3620,4217.0,4.8,Booking.com,2025-06-17,7837.0
2654,Priya Joshi,Elite Suites,Pune,Deluxe,4,4952,184.0,4.5,MakeMyTrip,2025-10-05,19992.0
2655,Karan Rao,Ocean View,Mumbai,Suite,3,10080,4127.0,3.2,Goibibo,2025-08-25,34367.0
2656,Vikas Singh,Royal Inn,Hyderabad,Deluxe,3,5118,997.0,4.7,Agoda,2025-06-25,16351.0
2657,Neha Sharma,Ocean View,Bangalore,Suite,5,9380,1986.0,4.6,Agoda,2025-02-22,48886.0
2658,Neha Rao,City Palace,Mumbai,Executive,1,8630,2809.0,4.8,Goibibo,2025-12-15,11439.0
2659,Vikas Rao,Ocean View,Mumbai,Suite,1,11786,4664.0,3.6,Booking.com,2025-01-10,16450.0
2660,Sneha Kulkarni,Grand Stay,Delhi,Suite,4,2565,2357.0,4.4,MakeMyTrip,2025-05-26,12617.0
2661,Vikas Gupta,Comfort Hub,Chennai,Standard,7,6799,5491.0,4.0,Agoda,2025-08-15,53084.0
2662,Anjali Sharma,Ocean View,Pune,Deluxe,3,9670,1679.0,3.3,Goibibo,2025-08-24,30689.0
2663,Neha Rao,Comfort Hub,Pune,Executive,7,4868,4925.0,5.0,Goibibo,2025-08-30,39001.0
2664,Priya Verma,City Palace,Bangalore,Standard,1,11049,5715.0,2.6,Walk-in,2025-11-01,16764.0
2665,Karan Singh,Royal Inn,Hyderabad,Deluxe,7,11476,3039.0,2.9,Goibibo,2025-03-12,83371.0
2666,Anjali Sharma,Comfort Hub,Bangalore,Executive,6,10776,5175.0,4.7,Booking.com,2025-06-07,69831.0
2667,Rahul Gupta,Elite Suites,Mumbai,Executive,5,6327,4886.0,2.7,Agoda,2025-01-19,36521.0
2668,Amit Singh,Ocean View,Mumbai,Executive,3,8413,7440.0,,Walk-in,2025-02-24,32679.0
2669,Sneha Patil,City Palace,Pune,Deluxe,4,9614,2511.0,4.3,Agoda,2025-08-03,40967.0
2670,Amit Kulkarni,City Palace,Hyderabad,Executive,5,3245,6821.0,2.6,Agoda,2025-07-28,23046.0
2671,Sneha Sharma,Comfort Hub,Chennai,Executive,2,10243,3527.0,3.6,Booking.com,2025-01-21,24013.0
2672,Vikas Kulkarni,Royal Inn,Hyderabad,Standard,6,2537,3026.0,4.4,Goibibo,2025-10-09,18248.0
2673,Neha Patil,Grand Stay,Mumbai,Suite,4,2540,6813.0,4.0,Booking.com,2025-09-06,16973.0
2674,Karan Singh,Ocean View,Chennai,Deluxe,5,2814,7416.0,4.8,Goibibo,2025-01-28,21486.0
2675,Amit Patil,City Palace,Hyderabad,Suite,1,3415,2745.0,4.7,Walk-in,2025-10-23,6160.0
2676,Pooja Gupta,Royal Inn,Hyderabad,Standard,2,3652,5089.0,3.3,Booking.com,2025-07-30,12393.0
2677,Sneha Sharma,Elite Suites,Chennai,Suite,4,6062,4173.0,,Booking.com,2025-10-12,28421.0
2678,Amit Verma,City Palace,Mumbai,Executive,1,4356,2581.0,4.9,MakeMyTrip,2025-01-20,6937.0
2679,Anjali Singh,Royal Inn,Hyderabad,Executive,6,5810,4203.0,3.8,Booking.com,2025-01-20,39063.0
2680,Rohan Joshi,Grand Stay,Chennai,Deluxe,2,11055,5392.0,2.7,MakeMyTrip,2025-11-26,27502.0
2681,Vikas Singh,Grand Stay,Delhi,Deluxe,3,2185,2811.0,4.5,Goibibo,2025-04-30,9366.0
2682,Rahul Verma,City Palace,Delhi,Deluxe,1,3551,4090.0,4.7,Goibibo,2025-04-07,7641.0
2683,Rohan Kulkarni,City Palace,Mumbai,Standard,5,9013,6158.0,4.1,Goibibo,2025-04-30,51223.0
2684,Amit Singh,Comfort Hub,Chennai,Deluxe,7,2761,369.0,3.6,MakeMyTrip,2025-01-25,19696.0
2685,Priya Patil,Ocean View,Delhi,Standard,4,11471,7471.0,4.2,Goibibo,2025-06-02,53355.0
2686,Neha Kulkarni,Royal Inn,Chennai,Executive,2,8163,3743.0,4.3,Agoda,2025-09-02,20069.0
2687,Karan Rao,City Palace,Hyderabad,Suite,1,9635,,4.7,Booking.com,2025-09-17,15983.0
2688,Vikas Gupta,Ocean View,Mumbai,Executive,3,5281,2004.0,4.9,MakeMyTrip,2025-01-04,17847.0
2689,Karan Joshi,Comfort Hub,Delhi,Executive,7,3536,7280.0,3.8,Goibibo,2025-05-23,32032.0
2690,Pooja Joshi,Ocean View,Hyderabad,Executive,4,8201,1703.0,4.5,Agoda,2025-10-09,34507.0
2691,Pooja Singh,City Palace,Bangalore,Deluxe,4,5164,7008.0,4.9,Booking.com,2025-12-01,27664.0
2692,Rahul Kulkarni,Grand Stay,Bangalore,Deluxe,1,4770,3324.0,,Booking.com,2025-12-12,8094.0
2693,Vikas Rao,Royal Inn,Mumbai,Deluxe,3,9399,440.0,2.5,Goibibo,2025-08-08,28637.0
2694,Sneha Rao,Royal Inn,Delhi,Suite,6,5845,3257.0,4.7,Agoda,2025-11-23,38327.0
2695,Rahul Joshi,Grand Stay,Delhi,Deluxe,7,5435,2906.0,3.0,MakeMyTrip,2025-06-09,40951.0
2696,Rohan Rao,City Palace,Delhi,Standard,6,6710,226.0,2.6,Goibibo,2025-03-17,40486.0
2697,Sneha Verma,Royal Inn,Chennai,Executive,2,2561,6671.0,2.9,Booking.com,2025-04-09,11793.0
2698,Neha Joshi,City Palace,Hyderabad,Suite,1,6717,7835.0,,Booking.com,2025-06-29,14552.0
2699,Pooja Gupta,Comfort Hub,Delhi,Suite,7,9623,2401.0,3.0,Booking.com,2025-05-07,69762.0
2700,Anjali Joshi,City Palace,Hyderabad,Suite,2,9187,4718.0,3.3,Goibibo,2025-02-01,23092.0
2701,Amit Rao,Ocean View,Mumbai,Suite,6,4180,1024.0,4.9,Walk-in,2025-09-22,26104.0
2702,Pooja Patil,Grand Stay,Delhi,Suite,7,3960,5672.0,4.3,Walk-in,2025-11-30,33392.0
2703,Vikas Verma,City Palace,Mumbai,Standard,4,5879,7727.0,4.3,Walk-in,2025-01-13,31243.0
2704,Anjali Joshi,Comfort Hub,Delhi,Executive,2,7153,7070.0,2.7,Agoda,2025-12-18,21376.0
2705,Priya Joshi,Elite Suites,Bangalore,Suite,3,9035,3491.0,4.3,Goibibo,2025-12-05,30596.0
2706,Rohan Joshi,Grand Stay,Pune,Executive,5,5270,5739.0,4.3,Booking.com,2025-07-21,32089.0
2707,Vikas Rao,Royal Inn,Mumbai,Deluxe,6,6687,5280.0,4.1,Agoda,2025-01-18,45402.0
2708,Amit Rao,Ocean View,Delhi,Suite,6,2582,4256.0,3.1,Walk-in,2025-04-03,19748.0
2709,Priya Rao,Royal Inn,Pune,Suite,3,11805,870.0,3.6,MakeMyTrip,2025-10-07,36285.0
2710,Vikas Singh,Comfort Hub,Mumbai,Executive,7,11293,3199.0,4.6,Agoda,2025-12-24,82250.0
2711,Pooja Gupta,Comfort Hub,Chennai,Suite,7,2288,1745.0,4.2,Agoda,2025-11-12,17761.0
2712,Rohan Joshi,Royal Inn,Delhi,Suite,7,7664,5270.0,4.3,Goibibo,2025-03-01,58918.0
2713,Vikas Rao,Grand Stay,Chennai,Suite,2,9979,443.0,4.0,Agoda,2025-08-02,20401.0
2714,Rohan Patil,Royal Inn,Bangalore,Standard,1,5859,5886.0,3.6,Goibibo,2025-04-10,11745.0
2715,Amit Kulkarni,City Palace,Delhi,Standard,4,5060,5590.0,4.4,MakeMyTrip,2025-01-01,25830.0
2716,Pooja Joshi,Royal Inn,Bangalore,Suite,5,3183,4558.0,2.7,Booking.com,2025-02-12,20473.0
2717,Anjali Joshi,Ocean View,Pune,Standard,1,6335,7897.0,4.2,,2025-11-07,14232.0
2718,Karan Gupta,Ocean View,Mumbai,Deluxe,1,3446,7197.0,5.0,Walk-in,2025-06-17,10643.0
2719,Pooja Verma,Elite Suites,Hyderabad,Suite,3,8679,472.0,4.5,Walk-in,2025-07-11,26509.0
2720,Rahul Joshi,Ocean View,Bangalore,Deluxe,2,11941,6700.0,3.2,MakeMyTrip,2025-02-03,30582.0
2721,Vikas Verma,Royal Inn,Hyderabad,Executive,6,8213,79.0,3.2,Booking.com,2025-02-03,49357.0
2722,Rahul Verma,Ocean View,Hyderabad,Deluxe,6,3903,5158.0,4.2,Walk-in,2025-06-25,28576.0
2723,Pooja Patil,Grand Stay,Mumbai,Executive,3,9894,239.0,4.7,Agoda,2025-07-15,29921.0
2724,Karan Rao,Ocean View,Pune,Suite,2,11269,4652.0,3.9,Goibibo,2025-06-07,27190.0
2725,Vikas Rao,City Palace,Mumbai,Executive,3,4377,589.0,3.8,Walk-in,2025-09-02,13720.0
2726,Vikas Singh,Grand Stay,Delhi,Executive,6,2847,1360.0,2.9,MakeMyTrip,2025-12-06,18442.0
2727,Pooja Singh,Elite Suites,Bangalore,Deluxe,1,9370,1884.0,4.3,Booking.com,2025-12-12,11254.0
2728,Anjali Sharma,City Palace,Hyderabad,Deluxe,4,8341,7967.0,4.3,MakeMyTrip,2025-12-01,41331.0
2729,Vikas Gupta,Royal Inn,Mumbai,Deluxe,7,3239,6071.0,4.9,Goibibo,2025-03-12,28744.0
2730,Neha Patil,Royal Inn,Mumbai,Suite,2,7600,5399.0,3.3,Goibibo,2025-11-23,20599.0
2731,Anjali Kulkarni,Royal Inn,Mumbai,Suite,5,11524,5235.0,4.4,MakeMyTrip,2025-04-24,62855.0
2732,Rohan Verma,City Palace,Bangalore,Deluxe,5,6791,2316.0,3.6,Walk-in,2025-10-12,36271.0
2733,Rahul Verma,City Palace,Pune,Suite,1,4365,6035.0,3.9,Walk-in,2025-05-23,10400.0
2734,Amit Rao,City Palace,Mumbai,Suite,3,7055,4430.0,4.5,Booking.com,2025-04-07,25595.0
2735,Sneha Gupta,Grand Stay,Bangalore,Executive,3,7622,311.0,3.1,Booking.com,2025-11-05,23177.0
2736,Karan Gupta,Comfort Hub,Hyderabad,Executive,6,2372,1076.0,3.4,Agoda,2025-11-16,15308.0
2737,Pooja Gupta,Grand Stay,Delhi,Deluxe,1,9783,7235.0,4.4,Agoda,2025-07-31,17018.0
2738,Amit Singh,Royal Inn,Chennai,Suite,6,3949,6837.0,3.9,Booking.com,2025-11-13,30531.0
2739,Rahul Gupta,Comfort Hub,Bangalore,Executive,6,2244,33.0,2.7,Agoda,2025-07-04,13497.0
2740,Vikas Gupta,Ocean View,Chennai,Standard,5,9795,7963.0,3.6,MakeMyTrip,2025-07-24,56938.0
2741,Vikas Singh,Royal Inn,Mumbai,Suite,6,7772,1841.0,4.0,Walk-in,2025-12-30,48473.0
2742,Amit Patil,Elite Suites,Mumbai,Standard,7,2124,4481.0,4.8,Agoda,2025-08-04,19349.0
2743,Sneha Verma,Grand Stay,Bangalore,Deluxe,6,3919,,3.0,Agoda,2025-09-03,23762.0
2744,Rahul Verma,City Palace,Chennai,Suite,5,11827,1134.0,4.5,MakeMyTrip,2025-08-27,60269.0
2745,Rohan Kulkarni,Grand Stay,Mumbai,Deluxe,7,11617,7261.0,2.8,Goibibo,2025-10-20,88580.0
2746,Anjali Singh,City Palace,Hyderabad,Deluxe,3,11732,5529.0,3.1,Booking.com,2025-01-08,40725.0
2747,Neha Singh,Comfort Hub,Pune,Deluxe,2,2530,5298.0,3.1,MakeMyTrip,2025-03-19,10358.0
2748,Vikas Rao,Elite Suites,Pune,Deluxe,4,9849,,4.7,Goibibo,2025-11-20,46610.0
2749,Priya Singh,Comfort Hub,Mumbai,Deluxe,6,8929,4889.0,3.0,MakeMyTrip,2025-10-04,58463.0
2750,Neha Verma,Elite Suites,Chennai,Suite,7,6349,4947.0,4.5,Walk-in,2025-07-21,49390.0
2751,Karan Rao,Grand Stay,Delhi,Standard,2,6756,7017.0,3.7,MakeMyTrip,2025-08-02,20529.0
2752,Neha Singh,City Palace,Mumbai,Suite,5,3801,7771.0,5.0,MakeMyTrip,2025-04-04,26776.0
2753,Vikas Gupta,Comfort Hub,Delhi,Suite,2,7156,375.0,4.6,Walk-in,2025-03-16,14687.0
2754,Amit Singh,Elite Suites,Delhi,Suite,4,9856,723.0,4.3,Booking.com,2025-06-06,40147.0
2755,Rohan Kulkarni,Royal Inn,Chennai,Executive,2,7461,5706.0,4.7,Goibibo,2025-06-02,20628.0
2756,Pooja Joshi,Royal Inn,Delhi,Executive,7,11228,1913.0,4.1,Agoda,2025-05-22,80509.0
2757,Amit Joshi,Comfort Hub,Hyderabad,Suite,2,7302,4297.0,4.6,Booking.com,2025-03-19,18901.0
2758,Sneha Verma,City Palace,Chennai,Standard,2,9432,2492.0,3.2,MakeMyTrip,2025-11-18,21356.0
2759,Sneha Rao,Comfort Hub,Mumbai,Suite,2,8189,1942.0,2.7,Agoda,2025-07-01,18320.0
2760,Rohan Patil,Grand Stay,Hyderabad,Deluxe,1,3142,4004.0,4.0,Walk-in,2025-07-14,7146.0
2761,Rahul Verma,Elite Suites,Bangalore,Executive,6,9076,2344.0,3.6,Booking.com,2025-06-07,56800.0
2762,Rohan Joshi,Grand Stay,Pune,Executive,5,9614,1331.0,3.6,Goibibo,2025-05-26,49401.0
2763,Neha Joshi,Royal Inn,Mumbai,Suite,4,11947,7890.0,3.8,Booking.com,2025-02-23,55678.0
2764,Vikas Sharma,Elite Suites,Mumbai,Suite,5,6840,4588.0,3.4,Booking.com,2025-12-22,38788.0
2765,Rahul Gupta,Comfort Hub,Mumbai,Standard,1,3629,337.0,4.1,Agoda,2025-10-04,3966.0
2766,Neha Sharma,Grand Stay,Hyderabad,Standard,1,7062,6064.0,2.6,Walk-in,2025-11-05,13126.0
2767,Anjali Rao,Ocean View,Bangalore,Deluxe,7,2762,7066.0,4.9,Walk-in,2025-03-24,26400.0
